objectID,event_order,event_type,event_date,actor_or_institution,location,description,source_url,source_type,confidence_level,researcher,last_reviewed_date,description_es,description_en
met:307438,2,acquisition,1891,The Metropolitan Museum of Art (Museum Purchase),"Nueva York, Estados Unidos",El Met compra la pieza directamente -- sin coleccionista ni sitio de hallazgo documentados.,https://www.metmuseum.org/art/collection/search/307438,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,El Met compra la pieza directamente -- sin coleccionista ni sitio de hallazgo documentados.,The Met purchases the piece directly -- with no documented collector or findspot.
met:969159,1,creation,2016,Hanaa Malallah,Reino Unido/Irak (estudio de la artista),"Dibujo a lápiz, tinta y acuarela, componente de la misma obra que met:910742.",https://www.metmuseum.org/art/collection/search/969159,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,"Dibujo a lápiz, tinta y acuarela, componente de la misma obra que met:910742.","Pencil, ink, and watercolor drawing, a component of the same work as met:910742."
met:969159,2,acquisition,2025,The Metropolitan Museum of Art,"Nueva York, Estados Unidos","Comprada junto con la instalación de video del mismo título (met:910742), directamente a la artista viva.",https://www.metmuseum.org/art/collection/search/969159,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,"Comprada junto con la instalación de video del mismo título (met:910742), directamente a la artista viva.","Purchased together with the video installation of the same title (met:910742), directly from the living artist."
louvre:cl010170853,1,creation,reinado de Darío I (s. VI-V a.C.),Taller real aqueménida,"Susa, Persia",Ladrillos vidriados fabricados para decorar el palacio de Darío I.,https://collections.louvre.fr/en/ark:/53355/cl010170853,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Ladrillos vidriados fabricados para decorar el palacio de Darío I.,Glazed bricks made to decorate the palace of Darius I.
louvre:cl010170853,2,excavation,1884-1886,Jane y Marcel Dieulafoy,"Susa, Persia (actual Irán)","Primera oleada de hallazgos del friso, bajo misión científica francesa dirigida por el matrimonio Dieulafoy.",https://fr.wikipedia.org/wiki/Frise_des_archers,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,"Primera oleada de hallazgos del friso, bajo misión científica francesa dirigida por el matrimonio Dieulafoy.","First wave of frieze finds, under a French scientific mission led by the Dieulafoys."
louvre:cl010170853,3,excavation,desde 1908,Roland de Mecquenem y Jacques de Morgan,"Susa, Persia",Segunda oleada de hallazgos del friso.,https://fr.wikipedia.org/wiki/Frise_des_archers,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Segunda oleada de hallazgos del friso.,Second wave of frieze finds.
louvre:cl010170853,4,acquisition,sin fecha específica,Musée du Louvre (adquisición en misión),"Susa, Persia / París, Francia",Adquirida directamente durante la misión arqueológica francesa en Susa.,https://collections.louvre.fr/en/ark:/53355/cl010170853,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Adquirida directamente durante la misión arqueológica francesa en Susa.,Acquired directly during the French archaeological mission at Susa.
louvre:cl010120353,1,creation,h. 785 a.C.,"Zakkur, rey de Hamat y Luhuti",Hamat (actual Siria),Estela real con inscripción conmemorativa en arameo.,https://collections.louvre.fr/en/ark:/53355/cl010120353,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Estela real con inscripción conmemorativa en arameo.,Royal stele with a commemorative Aramaic inscription.
louvre:cl010120353,2,excavation,1903,Henri Pognon (cónsul francés),"Tell Afis, cerca de Alepo, Siria (entonces Imperio Otomano)",Pognon halla la estela en la acrópolis de Tell Afis durante su actividad consular.,https://en.wikipedia.org/wiki/Zakkur_stele,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Pognon halla la estela en la acrópolis de Tell Afis durante su actividad consular.,Pognon finds the stele on the acropolis of Tell Afis during his consular activity.
louvre:cl010120353,3,acquisition,1921-1922,Musée du Louvre,"París, Francia","Comprada por el Louvre casi dos décadas después del hallazgo, al inicio del Mandato Francés en Siria.",https://collections.louvre.fr/en/ark:/53355/cl010120353,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,"Comprada por el Louvre casi dos décadas después del hallazgo, al inicio del Mandato Francés en Siria.","Purchased by the Louvre nearly two decades after its discovery, at the start of the French Mandate for Syria."
louvre:cl010127854,1,creation,primera mitad s. I d.C.,Artesanos palmirenos (no identificado/a),"Bir Wereb, región de Palmira, Siria",Relieve tallado representando la tríada divina de Palmira.,https://collections.louvre.fr/en/ark:/53355/cl010127854,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Relieve tallado representando la tríada divina de Palmira.,Relief carved depicting the Palmyrene divine triad.
louvre:cl010127854,2,other,sin fecha documentada,Desconocido/a,"Bir Wereb, Siria",Sin excavador ni circunstancias de hallazgo documentadas.,https://collections.louvre.fr/en/ark:/53355/cl010127854,museum_record,low,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Sin excavador ni circunstancias de hallazgo documentadas.,No excavator or discovery circumstances documented.
louvre:cl010127854,3,acquisition,1945,Musée du Louvre,"París, Francia",Comprada por el Louvre en el último año del Mandato Francés en Siria.,https://collections.louvre.fr/en/ark:/53355/cl010127854,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Comprada por el Louvre en el último año del Mandato Francés en Siria.,Purchased by the Louvre in the final year of the French Mandate for Syria.
bm:E_Af1947-30-1,1,creation,fecha incierta (prehistoria),Desconocido/a,"Koinadugu, Sierra Leona",Hacha de piedra pulida de tipo azuela.,https://www.britishmuseum.org/collection/object/E_Af1947-30-1,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Hacha de piedra pulida de tipo azuela.,Polished stone adze/celt.
bm:E_Af1947-30-1,2,other,h. 1937,Wilkins (prospector de oro),"Cerca del lago Sonfon, Koinadugu, Sierra Leona (entonces colonia/protectorado británico)",Hallada de forma incidental en aluvión aurífero durante actividad de prospección minera.,https://www.britishmuseum.org/collection/object/E_Af1947-30-1,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Hallada de forma incidental en aluvión aurífero durante actividad de prospección minera.,Found incidentally in gold-bearing alluvium during mineral prospecting activity.
bm:E_Af1947-30-1,3,gift,1947,T. S. Jones,"Londres, Reino Unido","Donada al Museo Británico, sin relación documentada con el hallador.",https://www.britishmuseum.org/collection/object/E_Af1947-30-1,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,"Donada al Museo Británico, sin relación documentada con el hallador.","Donated to the British Museum, with no documented connection to the finder."
bm:E_Oc-6509,1,creation,antes de 1865,Pueblo tongano (no identificado/a),"Vava'u, Tonga",Azuela usada para la construcción de canoas.,https://www.britishmuseum.org/collection/object/E_Oc-6509,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Azuela usada para la construcción de canoas.,Adze used for canoe-building.
bm:E_Oc-6509,2,other,julio de 1865,"Julius Lucius Brenchley, a bordo del HMS Curaçoa","Vava'u, Tonga","Recolectada durante la travesía del HMS Curaçoa, buque de la Marina Real desplegado para proteger intereses británicos en el Pacífico.",https://en.wikipedia.org/wiki/Julius_Brenchley,secondary_source,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,"Recolectada durante la travesía del HMS Curaçoa, buque de la Marina Real desplegado para proteger intereses británicos en el Pacífico.","Collected during the cruise of HMS Curaçoa, a Royal Navy vessel deployed to protect British interests in the Pacific."
bm:E_Oc-6509,3,gift,1870,Julius Lucius Brenchley,"Londres, Reino Unido",Donada al Museo Británico.,https://www.britishmuseum.org/collection/object/E_Oc-6509,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Donada al Museo Británico.,Donated to the British Museum.
qb:18218,1,creation,antes de 1934,Pueblo fiyiano (no identificado/a),"Muri Muri, isla de Matuku, Fiyi",Espantamoscas ceremonial de manufactura fiyiana.,https://collections.quaibranly.fr/#/objet/18218,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Espantamoscas ceremonial de manufactura fiyiana.,Ceremonial fly-whisk of Fijian manufacture.
qb:18218,2,acquisition,1934-1936,"Expedición ""La Korrigane""","Muri Muri, Matuku, Fiyi",Recolectado durante la expedición privada de La Korrigane.,https://collections.quaibranly.fr/#/objet/18218,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Recolectado durante la expedición privada de La Korrigane.,Collected during the private La Korrigane expedition.
qb:18218,3,transfer,s. XX,Musée de l'Homme (sección Oceanía),"París, Francia",Integra la colección oceanista del Musée de l'Homme.,https://collections.quaibranly.fr/#/objet/18218,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Integra la colección oceanista del Musée de l'Homme.,Part of the Musée de l'Homme's Oceania collection.
qb:18218,4,sale,s. XX,Hôtel des ventes Drouot,"París, Francia",Vendido en subasta pública antes de llegar a Quai Branly.,https://collections.quaibranly.fr/#/objet/18218,museum_record,low,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Vendido en subasta pública antes de llegar a Quai Branly.,Sold at public auction before reaching Quai Branly.
qb:18218,5,transfer,2006,Musée du Quai Branly,"París, Francia",Pasa a la colección del museo nuevo.,https://collections.quaibranly.fr/#/objet/18218,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Pasa a la colección del museo nuevo.,Enters the new museum's collection.
qb:359023,1,creation,antes de 1838,Pueblo de las islas Salomón (no identificado/a),"Nueva Georgia/Isabel, islas Salomón",Colgante de manufactura local.,https://collections.quaibranly.fr/#/objet/359023,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Colgante de manufactura local.,Pendant of local manufacture.
qb:359023,2,acquisition,1837-1840,Jules Dumont d'Urville (L'Astrolabe),Islas Salomón,Recolectado durante el segundo viaje de Dumont d'Urville.,https://collections.quaibranly.fr/#/objet/359023,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Recolectado durante el segundo viaje de Dumont d'Urville.,Collected during Dumont d'Urville's second voyage.
qb:359023,3,transfer,s. XIX-XX,Musée d'archéologie nationale / Musée national des arts d'Afrique et d'Océanie,Francia,Pasa por estas dos instituciones antes de Quai Branly.,https://collections.quaibranly.fr/#/objet/359023,museum_record,medium,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Pasa por estas dos instituciones antes de Quai Branly.,Passes through these two institutions before Quai Branly.
qb:359023,4,transfer,2006,Musée du Quai Branly,"París, Francia",Pasa a la colección del museo nuevo.,https://collections.quaibranly.fr/#/objet/359023,museum_record,high,"Claude (fuentes: metmuseum.org, collections.louvre.fr, fr.wikipedia.org, en.wikipedia.org, britishmuseum.org, collections.quaibranly.fr)",2026-09-03,Pasa a la colección del museo nuevo.,Enters the new museum's collection.
